ensembl_gene_id,CTRL-1,CTRL-2,CTRL-3,27HC-1,27HC-2,27HC-3
ENSG00000274293,0,0,0,0,0,0
ENSG00000274294,4,3,0,0,0,0
ENSG00000274295,0,0,0,0,0,0
ENSG00000274297,0,0,0,0,0,0
ENSG00000274299,0,0,0,0,0,0
ENSG00000274300,0,0,0,0,0,0
ENSG00000274303,0,0,0,0,0,0
ENSG00000274306,0,0,0,0,0,0
ENSG00000274308,3,0,0,0,3,0
ENSG00000274309,0,0,0,0,0,0
ENSG00000274310,0,0,0,0,0,0
ENSG00000274312,0,0,0,0,0,0
ENSG00000274314,0,0,0,0,0,0
ENSG00000274315,7,8,3,3,3,10
ENSG00000274316,0,0,0,0,0,0
ENSG00000274317,0,0,0,0,0,0
ENSG00000274319,0,0,0,0,0,0
ENSG00000274321,0,0,0,0,0,0
ENSG00000274322,2,2,0,0,2,2
ENSG00000274326,0,0,0,0,0,0
ENSG00000274328,0,0,0,0,0,0
ENSG00000274330,0,0,0,0,0,0
ENSG00000274331,0,0,0,0,0,0
ENSG00000274333,1,4,1,1,6,4
ENSG00000274340,0,0,0,0,0,1
ENSG00000274341,10,19,14,2,1,0
ENSG00000274342,0,0,0,0,0,0
ENSG00000274343,0,0,0,0,0,0
ENSG00000274344,0,0,0,0,0,0
ENSG00000274346,0,0,0,0,0,0
ENSG00000274347,0,0,0,0,0,0
ENSG00000274349,35,67,15,26,28,22
ENSG00000274350,0,0,0,0,0,0
ENSG00000274351,1,0,7,0,0,0
ENSG00000274353,0,0,0,0,0,0
ENSG00000274354,0,0,0,0,0,0
ENSG00000274355,0,0,0,0,0,0
ENSG00000274356,3,7,2,0,0,0
ENSG00000274357,0,0,0,0,0,0
ENSG00000274363,4,17,10,5,3,14
ENSG00000274364,0,4,6,0,0,8
ENSG00000274365,0,0,0,0,0,0
ENSG00000274367,4,3,2,0,8,0
ENSG00000274369,0,0,0,0,0,0
ENSG00000274370,0,5,0,0,0,0
ENSG00000274372,15,12,15,4,7,2
ENSG00000274373,1,2,0,0,0,0
ENSG00000274374,0,0,0,0,0,0
ENSG00000274376,4,6,3,2,13,5
ENSG00000274378,0,0,0,0,0,0
ENSG00000274379,0,0,0,0,0,0
ENSG00000274380,0,0,0,0,0,0
ENSG00000274381,0,0,0,0,0,0
ENSG00000274383,1,0,1,0,2,0
ENSG00000274385,0,0,0,0,0,0
ENSG00000274386,12,16,8,5,4,8
ENSG00000274387,0,0,0,0,0,0
ENSG00000274390,0,0,0,0,0,0
ENSG00000274391,0,0,0,0,0,0
ENSG00000274396,0,0,0,0,0,0
ENSG00000274397,0,0,0,0,0,0
ENSG00000274398,0,0,0,0,0,0
ENSG00000274400,0,0,0,0,1,1
ENSG00000274403,0,13,4,8,22,0
ENSG00000274408,0,0,0,0,0,0
ENSG00000274409,0,0,0,0,0,0
ENSG00000274414,3,0,4,1,2,13
ENSG00000274415,0,0,0,0,0,0
ENSG00000274417,0,0,0,0,0,0
ENSG00000274419,0,0,0,2,0,0
ENSG00000274420,0,0,0,0,0,0
ENSG00000274421,1,2,5,0,0,3
ENSG00000274422,60,84,65,30,19,16
ENSG00000274423,1,9,2,1,1,0
ENSG00000274424,0,0,0,0,0,0
ENSG00000274425,6,1,5,4,2,0
ENSG00000274427,0,0,0,0,0,0
ENSG00000274428,0,0,0,2,1,3
ENSG00000274430,0,0,0,0,0,0
ENSG00000274432,0,0,0,0,0,0
ENSG00000274441,0,0,0,0,0,0
ENSG00000274443,0,0,0,0,0,0
ENSG00000274444,0,0,0,0,0,0
ENSG00000274445,0,0,0,0,0,0
ENSG00000274446,0,0,0,0,0,0
ENSG00000274447,0,0,0,0,0,0
ENSG00000274450,0,0,0,0,0,0
ENSG00000274451,0,0,0,0,0,0
ENSG00000274452,0,0,0,0,0,0
ENSG00000274455,0,0,0,0,0,0
ENSG00000274458,0,0,0,0,0,0
ENSG00000274459,0,2,0,0,0,0
ENSG00000274460,24,35,43,26,40,20
ENSG00000274461,1,2,1,1,0,2
ENSG00000274466,2,0,2,0,0,0
ENSG00000274467,0,0,0,0,0,0
ENSG00000274468,0,0,0,0,0,0
ENSG00000274469,0,0,0,0,0,0
ENSG00000274471,8,19,26,24,51,72
ENSG00000274472,0,0,0,0,0,0
ENSG00000274475,0,0,0,0,0,0
ENSG00000274478,0,0,0,0,0,0
ENSG00000274481,0,0,0,0,0,0
ENSG00000274484,0,0,0,0,0,0
ENSG00000274486,0,0,0,0,0,0
ENSG00000274487,0,0,0,0,0,0
ENSG00000274489,0,0,0,0,0,0
ENSG00000274491,0,0,0,0,0,0
ENSG00000274492,0,1,0,0,0,0
ENSG00000274493,0,3,0,0,0,0
ENSG00000274494,0,0,0,0,0,0
ENSG00000274499,0,0,0,0,0,0
ENSG00000274500,0,0,0,0,0,0
ENSG00000274501,5,16,13,0,1,4
ENSG00000274502,0,0,0,0,0,0
ENSG00000274503,0,0,0,0,0,0
ENSG00000274505,0,2,1,0,0,3
ENSG00000274507,2,2,0,2,0,6
ENSG00000274508,0,0,0,0,0,0
ENSG00000274510,0,0,2,0,0,0
ENSG00000274512,104,169,65,42,122,79
ENSG00000274514,0,6,1,0,9,0
ENSG00000274515,0,4,3,0,0,0
ENSG00000274516,0,0,0,0,0,0
ENSG00000274520,0,0,0,0,0,0
ENSG00000274523,1388,1466,2342,1499,2092,1984
ENSG00000274525,0,0,0,0,5,2
ENSG00000274528,10,2,4,6,2,5
ENSG00000274529,0,0,0,0,0,0
ENSG00000274532,0,0,0,0,0,0
ENSG00000274535,0,0,0,0,0,0
ENSG00000274536,49,71,33,22,16,18
ENSG00000274541,0,0,0,0,0,0
ENSG00000274544,0,0,0,0,0,0
ENSG00000274547,0,0,0,0,0,0
ENSG00000274549,0,0,0,0,0,0
ENSG00000274551,4,0,0,0,1,0
ENSG00000274552,0,0,0,0,0,0
ENSG00000274553,0,0,0,0,2,0
ENSG00000274554,1,0,0,4,0,0
ENSG00000274559,0,0,0,0,0,0
ENSG00000274560,0,0,0,0,0,0
ENSG00000274561,16,24,19,22,39,28
ENSG00000274562,0,0,0,0,0,0
ENSG00000274565,4,0,0,0,1,0
ENSG00000274568,0,0,0,0,0,0
ENSG00000274569,0,0,0,6,2,2
ENSG00000274570,3,2,4,3,11,5
ENSG00000274572,0,0,0,0,0,0
ENSG00000274576,0,0,0,0,0,0
ENSG00000274578,0,0,0,0,0,0
ENSG00000274579,0,0,0,0,0,0
ENSG00000274582,0,0,0,0,0,0
ENSG00000274583,0,0,0,0,0,0
ENSG00000274584,2,1,3,2,2,6
ENSG00000274585,0,0,0,0,0,0
ENSG00000274588,0,0,0,0,0,0
ENSG00000274589,0,1,0,0,1,0
ENSG00000274591,12,5,4,6,1,4
ENSG00000274594,0,0,0,0,0,0
ENSG00000274598,3,1,16,0,0,8
ENSG00000274599,0,0,0,0,0,0
ENSG00000274600,0,1,0,0,1,0
ENSG00000274601,0,0,0,0,0,0
ENSG00000274602,0,0,0,0,0,0
ENSG00000274603,0,0,0,0,0,0
ENSG00000274605,29,16,22,18,28,31
ENSG00000274606,0,0,0,0,0,0
ENSG00000274607,0,0,4,5,2,2
ENSG00000274611,0,0,0,0,3,0
ENSG00000274612,2,0,0,0,1,0
ENSG00000274614,0,0,0,0,0,1
ENSG00000274615,2,0,4,6,10,6
ENSG00000274617,0,0,0,0,0,0
ENSG00000274618,0,1,2,10,1,0
ENSG00000274620,0,8,0,2,30,9
ENSG00000274621,0,0,0,0,0,0
ENSG00000274624,0,0,3,0,0,0
ENSG00000274625,0,0,0,0,0,0
ENSG00000274628,0,0,0,0,0,0
ENSG00000274629,0,0,0,5,0,0
ENSG00000274630,0,0,0,0,0,0
ENSG00000274631,0,0,0,0,0,0
ENSG00000274632,0,0,0,0,0,0
ENSG00000274637,0,0,0,0,0,0
ENSG00000274640,0,0,0,0,0,0
ENSG00000274641,9,0,2,6,4,5
ENSG00000274642,0,2,0,0,0,0
ENSG00000274647,0,0,0,0,0,0
ENSG00000274649,0,0,0,0,0,0
ENSG00000274652,0,0,0,0,0,0
ENSG00000274653,0,2,2,0,0,3
ENSG00000274654,0,0,0,0,0,0
ENSG00000274655,0,0,0,0,0,0
ENSG00000274656,0,0,0,0,0,0
ENSG00000274658,0,0,0,0,0,0
ENSG00000274659,16,30,19,4,16,7
ENSG00000274660,0,0,0,0,0,0
ENSG00000274662,0,0,0,0,0,0
ENSG00000274663,0,0,0,0,0,0
ENSG00000274664,0,0,0,0,0,0
ENSG00000274666,0,1,2,0,0,0
ENSG00000274667,26,24,20,35,13,31
ENSG00000274670,3,0,0,0,0,0
ENSG00000274677,22,12,7,21,24,17
ENSG00000274678,4,6,3,0,0,0
ENSG00000274680,0,0,0,0,0,0
ENSG00000274682,0,0,0,0,0,0
ENSG00000274685,0,1,0,0,0,0
ENSG00000274686,0,0,0,0,0,0
ENSG00000274688,0,0,0,0,0,0
ENSG00000274691,0,0,0,0,0,0
ENSG00000274693,0,0,0,0,0,0
ENSG00000274695,0,0,0,0,0,3
ENSG00000274697,0,0,0,0,0,0
ENSG00000274698,0,0,0,0,0,0
ENSG00000274701,0,0,0,0,0,0
ENSG00000274702,0,0,0,0,0,0
ENSG00000274704,0,0,0,0,0,0
ENSG00000274705,0,0,0,0,0,0
ENSG00000274709,0,0,0,0,0,0
ENSG00000274711,0,0,0,0,0,0
ENSG00000274712,0,0,0,0,0,0
ENSG00000274713,0,0,0,0,7,0
ENSG00000274716,0,0,0,0,0,0
ENSG00000274717,0,1,1,0,8,4
ENSG00000274718,0,0,0,0,0,0
ENSG00000274719,0,0,0,0,0,0
ENSG00000274721,0,0,0,0,0,0
ENSG00000274723,0,0,4,1,0,0
ENSG00000274727,0,0,0,0,0,0
ENSG00000274730,0,0,0,0,0,0
ENSG00000274732,0,0,0,0,0,0
ENSG00000274736,0,2,1,3,3,4
ENSG00000274737,3,13,25,9,8,13
ENSG00000274740,0,0,0,0,0,0
ENSG00000274742,0,0,0,0,0,0
ENSG00000274747,0,0,0,0,0,0
ENSG00000274748,0,0,0,0,0,0
ENSG00000274749,0,0,0,0,0,0
ENSG00000274750,3,2,10,6,12,7
ENSG00000274751,0,8,5,0,2,1
ENSG00000274752,49,82,75,82,87,63
ENSG00000274755,0,0,0,0,0,0
ENSG00000274756,1,16,2,14,34,28
ENSG00000274758,0,0,0,0,0,0
ENSG00000274759,0,0,1,1,3,0
ENSG00000274760,0,0,0,0,0,0
ENSG00000274764,0,0,0,0,0,0
ENSG00000274765,0,12,0,6,3,10
ENSG00000274766,0,0,0,0,0,0
ENSG00000274767,3,0,1,1,0,1
ENSG00000274769,2,0,0,0,1,0
ENSG00000274770,0,0,0,0,0,0
ENSG00000274772,0,0,0,0,0,0
ENSG00000274775,1,1,2,0,1,0
ENSG00000274776,0,0,0,4,0,0
ENSG00000274777,0,0,0,0,0,0
ENSG00000274790,0,0,0,0,0,0
ENSG00000274792,0,0,0,0,0,0
ENSG00000274797,0,0,0,0,0,0
ENSG00000274798,0,0,0,0,0,0
ENSG00000274799,0,0,0,1,6,0
ENSG00000274800,0,0,0,0,0,0
ENSG00000274805,1,0,0,0,0,0
ENSG00000274808,3,0,0,0,10,0
ENSG00000274809,0,0,0,0,0,0
ENSG00000274810,0,3,0,0,0,0
ENSG00000274813,0,0,3,0,0,0
ENSG00000274814,0,0,0,0,0,0
ENSG00000274816,0,0,0,0,0,0
ENSG00000274817,0,0,0,0,0,0
ENSG00000274818,44,34,21,28,14,29
ENSG00000274819,0,0,0,0,0,0
ENSG00000274820,0,0,0,0,0,0
ENSG00000274822,0,0,0,0,0,0
ENSG00000274823,0,0,0,0,0,0
ENSG00000274824,0,0,0,0,0,0
ENSG00000274825,22,12,2,9,7,3
ENSG00000274827,0,0,0,0,0,0
ENSG00000274828,21,59,36,13,22,27
ENSG00000274832,0,0,0,0,0,0
ENSG00000274833,0,0,0,0,0,0
ENSG00000274834,0,0,0,0,0,0
ENSG00000274835,0,0,0,0,0,0
ENSG00000274836,0,0,0,0,0,0
ENSG00000274837,0,0,0,0,0,0
ENSG00000274838,0,0,0,0,0,0
ENSG00000274840,0,0,0,0,1,0
ENSG00000274841,0,0,1,4,0,0
ENSG00000274844,0,0,0,0,0,0
ENSG00000274845,0,0,0,0,0,0
ENSG00000274847,0,0,0,0,0,0
ENSG00000274848,0,2,0,0,0,0
ENSG00000274849,0,1,2,2,1,5
ENSG00000274852,0,0,0,0,0,0
ENSG00000274855,0,0,0,0,0,0
ENSG00000274859,0,0,0,0,0,0
ENSG00000274860,0,0,0,0,0,0
ENSG00000274862,0,0,0,0,0,0
ENSG00000274863,0,0,0,0,0,0
ENSG00000274864,0,0,0,0,0,0
ENSG00000274866,0,0,0,0,0,0
ENSG00000274867,0,0,0,0,0,0
ENSG00000274868,0,0,0,0,0,0
ENSG00000274874,0,0,0,0,0,0
ENSG00000274878,0,0,0,0,0,0
ENSG00000274879,0,0,0,0,0,0
ENSG00000274883,0,0,0,0,0,0
ENSG00000274884,0,0,0,0,0,0
ENSG00000274886,0,0,0,0,0,0
ENSG00000274892,0,0,0,0,0,0
ENSG00000274893,0,0,0,0,0,0
ENSG00000274895,0,0,0,0,0,0
ENSG00000274898,0,1,5,2,0,4
ENSG00000274899,0,0,0,0,0,0
ENSG00000274901,0,0,0,0,0,0
ENSG00000274902,2,15,6,0,1,0
ENSG00000274903,0,0,0,0,0,0
ENSG00000274904,0,0,0,0,0,0
ENSG00000274915,0,0,0,0,0,0
ENSG00000274917,0,0,0,0,0,0
ENSG00000274918,4,5,0,1,3,5
ENSG00000274919,0,0,0,0,0,0
ENSG00000274922,44,21,49,25,24,27
ENSG00000274923,0,0,0,0,0,0
ENSG00000274925,42,82,92,25,35,55
ENSG00000274927,0,0,2,0,0,0
ENSG00000274928,0,0,1,0,0,0
ENSG00000274929,25,33,45,15,2,12
ENSG00000274930,0,0,0,0,0,0
ENSG00000274932,0,0,0,0,0,0
ENSG00000274933,0,0,0,0,0,0
ENSG00000274934,0,0,0,0,0,0
ENSG00000274937,0,1,0,0,0,0
ENSG00000274940,0,0,0,0,0,0
ENSG00000274943,67,64,53,47,68,40
ENSG00000274944,0,0,0,0,0,0
ENSG00000274949,0,0,0,0,0,1
ENSG00000274954,0,0,0,0,0,0
ENSG00000274962,0,0,0,0,0,0
ENSG00000274963,3,2,1,0,1,1
ENSG00000274964,12,15,19,25,20,23
ENSG00000274966,0,0,0,0,0,0
ENSG00000274967,2,0,0,0,0,0
ENSG00000274969,0,0,0,0,0,0
ENSG00000274970,0,0,0,0,0,0
ENSG00000274973,0,0,0,0,0,0
ENSG00000274975,0,0,0,0,0,0
ENSG00000274976,0,0,0,0,0,0
ENSG00000274977,0,0,0,0,0,0
ENSG00000274978,0,0,0,0,0,0
ENSG00000274979,7,15,0,4,0,2
ENSG00000274984,0,0,0,0,0,0
ENSG00000274985,0,0,0,0,0,0
ENSG00000274986,0,0,0,0,0,0
ENSG00000274987,12,15,0,16,24,14
ENSG00000274988,0,0,0,0,0,0
ENSG00000274993,0,3,0,0,0,0
ENSG00000274994,0,0,0,0,0,0
ENSG00000274995,0,0,0,0,0,0
ENSG00000274996,0,0,0,0,0,0
ENSG00000274997,2,2,4,5,1,3
ENSG00000274998,0,0,0,0,0,0
ENSG00000274999,0,0,0,0,0,0
ENSG00000275001,0,0,0,0,0,0
ENSG00000275002,0,0,0,0,0,0
ENSG00000275004,59,85,46,101,144,101
ENSG00000275005,0,0,0,0,0,0
ENSG00000275006,0,0,0,0,0,0
ENSG00000275011,0,0,0,0,0,10
ENSG00000275012,0,0,0,0,0,0
ENSG00000275014,1,0,0,0,0,0
ENSG00000275015,0,0,0,0,0,0
ENSG00000275016,4,0,0,3,2,0
ENSG00000275017,0,5,0,0,0,1
ENSG00000275022,3,1,0,17,12,6
ENSG00000275023,2159,3064,3612,2874,6071,6049
ENSG00000275024,2,2,2,2,0,0
ENSG00000275025,0,0,0,0,1,0
ENSG00000275026,0,0,1,0,0,0
ENSG00000275029,16,0,18,7,15,8
ENSG00000275030,0,0,0,0,0,0
ENSG00000275033,0,0,0,0,0,0
ENSG00000275034,0,0,0,0,0,0
ENSG00000275036,0,0,0,0,0,0
ENSG00000275038,0,0,0,0,0,0
ENSG00000275040,4,3,0,2,0,5
ENSG00000275041,0,0,0,0,0,0
ENSG00000275043,0,0,0,0,0,0
ENSG00000275046,0,0,0,0,0,0
ENSG00000275048,0,0,0,0,0,0
ENSG00000275052,1887,2184,1801,3788,3830,3711
ENSG00000275054,0,0,0,0,0,0
ENSG00000275055,0,6,0,9,0,0
ENSG00000275056,17,26,24,19,26,19
ENSG00000275060,0,0,0,0,0,0
ENSG00000275061,0,0,0,0,0,0
ENSG00000275063,0,0,0,1,0,0
ENSG00000275064,0,0,0,0,0,0
ENSG00000275066,1834,2289,2062,2417,3136,2791
ENSG00000275067,0,0,0,0,0,0
ENSG00000275068,0,0,0,0,0,0
ENSG00000275069,0,0,0,0,0,0
ENSG00000275070,20,11,12,12,18,14
ENSG00000275071,0,0,0,0,0,0
ENSG00000275072,0,0,0,0,0,0
ENSG00000275074,923,762,1366,308,397,370
ENSG00000275075,0,0,0,0,0,0
ENSG00000275078,0,0,0,0,0,0
ENSG00000275084,1,0,4,0,0,0
ENSG00000275088,0,0,0,0,0,0
ENSG00000275090,0,0,0,0,0,0
ENSG00000275091,0,3,1,0,0,0
ENSG00000275092,14,26,11,8,12,5
ENSG00000275094,0,0,0,0,0,0
ENSG00000275097,0,0,4,1,0,0
ENSG00000275101,0,0,0,0,0,0
ENSG00000275103,0,0,0,0,0,0
ENSG00000275106,14,9,15,20,24,31
ENSG00000275107,0,0,0,0,0,0
ENSG00000275108,0,0,0,0,0,0
ENSG00000275109,0,0,0,0,0,0
ENSG00000275110,0,1,1,3,0,0
ENSG00000275111,34,33,45,25,40,19
ENSG00000275113,0,0,1,0,0,0
ENSG00000275115,0,0,0,0,0,0
ENSG00000275119,0,0,0,5,0,1
ENSG00000275120,8,4,19,2,2,1
ENSG00000275121,0,0,0,0,0,0
ENSG00000275126,1,0,0,0,0,0
ENSG00000275127,0,0,0,0,0,0
ENSG00000275128,0,0,0,0,0,0
ENSG00000275129,0,0,0,0,0,0
ENSG00000275130,0,0,0,0,0,0
ENSG00000275131,48,126,157,124,199,192
ENSG00000275132,0,0,0,0,0,1
ENSG00000275134,0,0,0,0,0,0
ENSG00000275138,0,0,0,0,0,0
ENSG00000275139,0,1,0,0,0,0
ENSG00000275140,0,0,0,2,3,4
ENSG00000275141,0,0,0,0,0,0
ENSG00000275143,0,0,0,0,0,0
ENSG00000275144,0,0,0,0,0,0
ENSG00000275146,0,0,0,0,0,0
ENSG00000275152,2,0,0,5,0,0
ENSG00000275154,0,0,0,0,0,0
ENSG00000275155,0,0,0,0,0,0
ENSG00000275157,0,0,0,0,0,0
ENSG00000275158,20,24,33,32,42,28
ENSG00000275160,9,15,12,4,16,3
ENSG00000275161,0,0,0,0,0,0
ENSG00000275162,5,3,0,0,8,2
ENSG00000275163,0,0,0,0,0,0
ENSG00000275166,0,0,0,0,0,0
ENSG00000275167,0,0,0,0,0,0
ENSG00000275170,0,0,0,0,0,0
ENSG00000275173,0,0,0,0,0,0
ENSG00000275174,0,0,0,0,0,0
ENSG00000275178,3,0,0,0,0,1
ENSG00000275180,24,44,12,21,13,29
ENSG00000275183,48,49,86,24,31,39
ENSG00000275185,0,0,0,0,0,0
ENSG00000275186,0,0,0,0,0,2
ENSG00000275191,3,9,4,2,2,0
ENSG00000275194,0,0,0,0,0,0
ENSG00000275197,0,1,0,0,0,0
ENSG00000275198,18,17,8,14,28,34
ENSG00000275201,0,0,0,0,0,0
ENSG00000275202,32,39,38,23,46,28
ENSG00000275206,0,0,0,0,0,0
ENSG00000275207,0,0,0,0,0,0
ENSG00000275208,0,0,0,0,0,0
ENSG00000275210,0,0,0,0,0,0
ENSG00000275212,0,0,0,0,0,0
ENSG00000275213,0,0,0,0,0,0
ENSG00000275215,0,0,0,0,0,0
ENSG00000275216,0,0,0,0,0,0
ENSG00000275219,0,0,0,0,0,0
ENSG00000275221,0,0,0,8,14,17
ENSG00000275222,0,0,0,0,0,0
ENSG00000275223,1,1,0,0,5,0
ENSG00000275226,0,0,0,0,0,0
ENSG00000275227,0,0,0,0,0,0
ENSG00000275228,15,9,0,4,0,1
ENSG00000275229,0,0,0,0,0,0
ENSG00000275230,0,0,0,0,0,0
ENSG00000275231,0,0,0,0,0,0
ENSG00000275232,0,1,0,0,0,0
ENSG00000275234,0,8,1,4,4,7
ENSG00000275236,3,0,0,0,0,0
ENSG00000275238,1,2,4,2,6,0
ENSG00000275239,0,0,0,0,0,0
ENSG00000275243,2,11,2,18,9,9
ENSG00000275248,0,2,0,0,0,0
ENSG00000275249,0,0,0,0,0,0
ENSG00000275250,0,0,0,0,0,0
ENSG00000275254,0,0,0,0,0,0
ENSG00000275256,0,0,0,0,0,0
ENSG00000275259,0,0,0,0,0,0
ENSG00000275263,0,0,2,3,4,0
ENSG00000275265,0,0,0,0,1,0
ENSG00000275266,0,0,0,0,0,0
ENSG00000275268,0,0,0,0,0,0
ENSG00000275273,0,0,0,0,0,0
ENSG00000275278,0,0,0,0,0,0
ENSG00000275280,0,0,0,0,0,0
ENSG00000275285,0,0,0,0,0,0
ENSG00000275286,0,0,0,6,0,0
ENSG00000275287,0,0,0,0,0,0
ENSG00000275291,1,0,0,2,5,7
ENSG00000275293,0,0,0,0,0,0
ENSG00000275294,6,10,10,1,8,14
ENSG00000275295,0,0,0,0,0,0
ENSG00000275296,0,0,0,0,0,0
ENSG00000275297,0,0,0,0,0,0
ENSG00000275302,1055,879,727,3414,4013,3456
ENSG00000275305,0,0,0,0,0,0
ENSG00000275307,0,0,0,0,0,0
ENSG00000275310,0,0,0,0,0,0
ENSG00000275312,0,0,0,0,0,0
ENSG00000275314,0,0,0,0,0,0
ENSG00000275315,0,0,0,0,0,0
ENSG00000275318,12,25,5,24,53,35
ENSG00000275319,0,0,0,0,0,0
ENSG00000275320,0,0,0,0,0,0
ENSG00000275322,0,0,0,0,0,0
ENSG00000275325,0,0,0,0,0,0
ENSG00000275327,0,0,0,0,0,0
ENSG00000275328,1,0,0,0,1,7
ENSG00000275329,3,5,12,2,0,16
ENSG00000275332,0,0,0,0,0,0
ENSG00000275334,0,0,0,0,2,0
ENSG00000275335,0,0,0,0,0,0
ENSG00000275337,0,0,0,0,0,0
ENSG00000275339,0,0,0,6,6,4
ENSG00000275340,0,0,0,0,0,0
ENSG00000275342,41,50,58,78,95,108
ENSG00000275343,0,0,0,0,0,0
ENSG00000275344,0,0,0,0,0,0
ENSG00000275345,0,0,0,0,0,0
ENSG00000275348,0,0,0,0,0,0
ENSG00000275350,0,0,0,0,0,0
ENSG00000275352,0,0,0,0,0,0
ENSG00000275355,0,0,0,0,1,0
ENSG00000275356,0,0,0,0,0,0
ENSG00000275358,0,0,0,0,0,0
ENSG00000275359,0,0,0,0,0,0
ENSG00000275360,0,0,0,0,0,0
ENSG00000275361,0,0,0,0,0,0
ENSG00000275362,0,0,0,0,0,0
ENSG00000275363,0,0,0,0,0,0
ENSG00000275367,0,2,2,0,2,0
ENSG00000275371,1,7,8,2,6,1
ENSG00000275372,0,0,0,0,0,0
ENSG00000275373,0,0,0,0,0,0
ENSG00000275374,0,0,0,0,0,0
ENSG00000275377,0,0,0,0,0,0
ENSG00000275379,0,0,0,3,5,2
ENSG00000275381,0,0,0,0,1,0
ENSG00000275383,2,2,5,0,5,2
ENSG00000275385,0,0,0,1,1,0
ENSG00000275386,0,0,0,0,0,0
ENSG00000275387,0,0,0,0,0,0
ENSG00000275389,0,0,0,4,0,0
ENSG00000275390,0,0,0,0,0,0
ENSG00000275391,0,0,0,0,0,0
ENSG00000275392,0,0,0,0,0,0
ENSG00000275393,0,0,0,0,0,0
ENSG00000275395,97,95,143,75,196,138
ENSG00000275400,0,0,0,0,0,0
ENSG00000275401,0,4,0,0,4,3
ENSG00000275405,0,0,0,0,1,1
ENSG00000275406,0,0,0,0,0,0
ENSG00000275409,1,8,3,3,1,6
ENSG00000275410,235,305,215,135,221,196
ENSG00000275411,0,0,0,0,1,0
ENSG00000275413,4,12,25,12,13,13
ENSG00000275414,0,0,0,0,0,0
ENSG00000275417,0,0,0,0,0,0
ENSG00000275418,0,0,0,1,0,2
ENSG00000275419,0,0,0,0,0,0
ENSG00000275423,0,0,0,0,0,0
ENSG00000275426,42,61,45,9,15,7
ENSG00000275427,0,0,0,0,0,0
ENSG00000275429,0,0,0,0,0,0
ENSG00000275431,0,1,5,0,3,6
ENSG00000275432,0,0,0,0,0,0
ENSG00000275437,6,32,24,13,24,26
ENSG00000275438,0,0,0,0,0,0
ENSG00000275441,1,0,0,0,0,2
ENSG00000275443,0,0,0,0,0,0
ENSG00000275445,0,1,2,0,0,0
ENSG00000275448,0,0,0,0,0,0
ENSG00000275449,0,0,0,0,0,0
ENSG00000275450,5,12,2,2,5,3
ENSG00000275451,0,0,0,0,0,0
ENSG00000275453,0,0,0,0,0,0
ENSG00000275454,1,13,0,2,1,6
ENSG00000275455,0,0,0,0,0,0
ENSG00000275457,40,20,22,24,17,15
ENSG00000275458,0,0,0,0,0,0
ENSG00000275460,0,0,0,0,0,0
ENSG00000275461,0,0,0,0,0,0
ENSG00000275464,226,236,311,299,442,388
ENSG00000275465,0,0,0,0,0,0
ENSG00000275467,0,0,0,1,0,0
ENSG00000275468,3,1,7,0,1,6
ENSG00000275469,0,0,0,0,0,0
ENSG00000275475,0,0,0,0,0,0
ENSG00000275476,0,0,0,5,0,0
ENSG00000275479,0,5,10,4,3,0
ENSG00000275480,0,0,0,0,0,0
ENSG00000275481,2,14,13,7,16,3
ENSG00000275484,6,1,0,0,0,0
ENSG00000275485,8,0,10,2,1,4
ENSG00000275488,0,1,2,0,0,1
ENSG00000275489,0,0,0,0,0,1
ENSG00000275490,0,0,0,0,0,0
ENSG00000275491,12,12,25,12,3,7
ENSG00000275493,0,0,0,0,0,0
ENSG00000275494,48,80,59,8,14,19
ENSG00000275496,1,4,1,1,5,1
ENSG00000275497,0,0,0,0,0,0
ENSG00000275502,0,0,0,0,0,0
ENSG00000275503,0,0,0,0,0,0
ENSG00000275504,0,0,0,0,0,0
ENSG00000275506,0,1,0,2,3,4
ENSG00000275508,0,0,0,0,0,0
ENSG00000275512,0,0,0,1,0,0
ENSG00000275515,0,0,8,0,4,0
ENSG00000275516,0,0,0,0,0,0
ENSG00000275518,0,0,0,0,0,0
ENSG00000275519,0,2,0,0,1,0
ENSG00000275520,0,0,0,0,0,0
ENSG00000275523,0,0,0,0,0,0
ENSG00000275524,0,0,0,0,0,0
ENSG00000275527,0,0,0,0,0,0
ENSG00000275529,0,0,0,0,0,0
ENSG00000275532,4,7,3,3,5,1
ENSG00000275538,0,0,0,0,0,0
ENSG00000275540,0,0,0,0,0,0
ENSG00000275547,0,0,0,0,0,0
ENSG00000275549,38,43,55,4,11,11
ENSG00000275550,5,1,0,2,2,3
ENSG00000275552,0,2,1,1,11,1
ENSG00000275553,0,0,0,0,0,0
ENSG00000275557,154,163,174,33,79,68
ENSG00000275558,0,0,0,0,0,0
ENSG00000275559,0,0,0,0,0,0
ENSG00000275562,0,0,0,0,0,0
ENSG00000275563,0,0,0,0,0,0
ENSG00000275567,0,0,0,0,0,0
ENSG00000275569,0,0,0,0,0,0
ENSG00000275572,0,0,1,3,5,1
ENSG00000275576,0,3,11,5,4,1
ENSG00000275578,0,0,0,0,0,0
ENSG00000275580,6,24,2,9,13,4
ENSG00000275582,2,23,34,25,40,52
ENSG00000275585,0,0,0,0,0,0
ENSG00000275586,0,1,0,0,8,2
ENSG00000275588,0,0,0,0,0,0
